GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
2864        19   35831645   35854764    144      41  556      -1.6702      0.95256
2865        19   35839249   35861391    133      36  556      -2.1227      0.98311
2867        19   35929185   35952669    109      32  556       1.7064     0.043966
388533      19   35968226   35991433     79      21  556       2.6378    0.0041729
93099       19   35978119   36014560    160      41  556       2.5824    0.0049063
374897      19   36004269   36029253    116      27  556      0.69381       0.2439
26330       19   36014314   36046221    116      24  556      0.92342      0.17789
10430       19   36026502   36048429     63      20  556      0.88609      0.18779
495         19   36031095   36064560    101      33  556      0.17323      0.43124
23354       19   36093646   36126251     86      22  556     -0.43649      0.66876
79171       19   36109980   36138587     73      18  556     0.063294      0.47477
2116        19   36122647   36146007     58      17  556      0.02565      0.48977
1340        19   36129125   36159686    104      20  556     -0.12891      0.55128
11045       19   36147418   36179387    134      15  556     -0.37716      0.64697
27033       19   36185389   36217940     79      18  556    -0.033369      0.51331
9757        19   36198921   36239781    107      22  556      0.15976      0.43654
79713       19   36219957   36244075     69      15  556      0.15147       0.4398
199746      19   36223428   36246409     64      14  556    -0.035665      0.51423
55851       19   36226478   36248056     52      12  556     -0.15096         0.56
55957       19   36229262   36255420     65      13  556      0.27085      0.39325
126393      19   36235467   36257930     52      12  556      0.16782      0.43336
148137      19   36239044   36270077    102      17  556     -0.33048      0.62948
115703      19   36256417   36289724    109      16  556      -1.0343       0.8495
58510       19   36280892   36314201    123      33  556      0.76432      0.22234
4868        19   36306274   36352895    114      25  556     -0.53213      0.70268
84063       19   36332552   36368048     65       6  556     -0.75394      0.77456
333         19   36348806   36380699     81       4  556     -0.70641      0.76003
84807       19   36368854   36403205    118       9  556     -0.79005      0.78525
10870       19   36383382   36405173     75       9  556     -0.46403      0.67869
7305        19   36385303   36409211     81      10  556     -0.49096      0.68827
79414       19   36418022   36446097    109      15  556    -0.034273      0.51367
644096      19   36476090   36497220     58      20  556      0.12002      0.45223
163183      19   36484002   36509958     57      19  556     -0.39651      0.65413
84964       19   36490022   36515145     48      16  556     -0.94875      0.82863
101927572   19   36495375   36546874    148      34  556        0.868       0.1927
25999       19   36495562   36533797    103      28  556      0.62975      0.26443
199745      19   36515886   36555664    128      26  556       1.2734      0.10145
284403      19   36535783   36606012    267      27  556       1.0523      0.14633
728361      19   36592105   36614613     91      19  556      0.31895      0.37488
5438        19   36594611   36616206     89      20  556      0.11705      0.45341
1155        19   36595888   36626849    130      28  556       0.2089      0.41726
826         19   36620918   36651255    134      40  556      -1.7493      0.95988
1346        19   36631824   36653771    112      29  556      -1.9798      0.97614
147929      19   36663187   36715986    203      31  556     -0.89357      0.81422
7705        19   36695504   36739676    160      19  556     -0.81302       0.7919
57677       19   36815355   36880126    205      22  556     0.062279      0.47517
284406      19   36872861   36919550    140      21  556     -0.74223      0.77103
84924       19   36926021   36990804    215      25  556       1.6418     0.050316
339324      19   36991589   37029248    124      19  556       0.3608      0.35912
57711       19   37024517   37106178    247      38  556       1.2626      0.10336
84911       19   37086207   37129499    113      25  556       1.7202     0.042701
92283       19   37118283   37167740    136      21  556       1.8151     0.034752
163081      19   37168466   37222428    168      18  556       1.8047     0.035557
342892      19   37224380   37273717    151      25  556       2.0801     0.018758
728485      19   37254020   37277980     79      18  556       2.4543    0.0070585
388536      19   37299224   37351689    122      28  556       2.4629    0.0068914
25850       19   37331260   37394120    209      28  556      0.69101      0.24478
374899      19   37369026   37417193    191      21  556       1.0268      0.15226
374900      19   37397231   37498834    558      23  556      0.68555       0.2465
147923      19   37559319   37631221    252      18  556     -0.16088       0.5639
199704      19   37628340   37673643    138      25  556      0.54974      0.29125
92285       19   37662481   37711632    112      28  556       1.6688     0.047574
163087      19   37698828   37744828    115      27  556       1.5672     0.058535
284459      19   37815580   37865357    166      29  556       1.4781     0.069687
84503       19   37852007   37893967    115      26  556       1.3414     0.089888
148266      19   37891778   37970167    197      34  556       1.1814      0.11871
148268      19   37948463   37986242     92      21  556       1.1681      0.12138
390927      19   37987323   38044239    175      43  556       2.0687     0.019287
163255      19   38032273   38115080    203      29  556       2.5963    0.0047119
