GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
4302        17   36851873   36896056     86      34  373912       0.3213      0.37399
284106      17   36876510   36901858     81      29  388055      0.36325      0.35821
7703        17   36880150   36916070    126      39  380622     -0.17762      0.57049
5691        17   36898978   36930484    116      31  386799     -0.90665       0.8177
8396        17   36911944   36966218    199      39  378289      -0.3071      0.62062
54883       17   36946687   36991603    188      33  363547      0.48571      0.31358
388381      17   36981341   37007642    122      28  374967       1.3994     0.080848
9349        17   36996321   37020053     93      22  361215       1.3762     0.084384
3927        17   37016112   37088023    285      56  378643       2.3781    0.0087006
494188      17   37082685   37133655     84      21  328177      0.13197       0.4475
57125       17   37209556   37318946    510      42  392521     -0.62737      0.73479
390790      17   37303147   37332414    140      23  361743      -1.4038      0.91981
782         17   37319709   37363956    119      32  277397      0.49831      0.30913
6143        17   37346536   37370980     56      14  324253        1.974     0.024189
342667      17   37356789   37392040     79      19  340735       1.1964      0.11578
101929578   17   37384040   37412043     45       7  375380      -0.9072      0.81785
84961       17   37398897   37568530    421      20  349732     -0.75372      0.77449
5469        17   37550538   37617527    174      19  373067     -0.74092      0.77063
51755       17   37607739   37731398    346      26  380021     -0.50958      0.69483
4761        17   37750021   37774175     52      11  387979      -0.4739      0.68221
84152       17   37773177   37802878     84      16  397935     -0.58529      0.72082
10948       17   37783333   37830454    155      24  402873      0.47363      0.31788
8557        17   37811599   37832807     89      13  399747      0.67595      0.24954
5409        17   37814234   37836728    101      12  403404       0.4738      0.31782
93210       17   37817375   37854310    124      13  377861      0.09588      0.46181
2064        17   37834167   37894915    138      25  374458     -0.28045      0.61043
84299       17   37875409   37896792     43      13  399673     0.097715      0.46108
2886        17   37884162   37913538     64      15  358043     -0.55059      0.70904
22806       17   37903968   38030441    329      13  238692     -0.11407      0.54541
124626      17   38014417   38044149    116      13  382259      0.71726      0.23661
55876       17   38050848   38084903    131      20  386104       1.1305      0.12914
94103       17   38067294   38093884    114      22  376531       1.0995      0.13578
101928947   17   38073156   38105953    137      30  377982      0.75799      0.22423
100505591   17   38087727   38110987    109      20  383157      0.28586      0.38749
284110      17   38109226   38144019    174      22  359449     -0.37947      0.64783
5709        17   38127021   38164213    171      21  372461     -0.70528      0.75968
1440        17   38161614   38184066    115      17  389099     -0.99476      0.84007
9862        17   38165350   38220889    215      31  379585     -0.91108      0.81887
7067        17   38208446   38260120    143      40  368106      0.36386      0.35798
9572        17   38239037   38266978     75      28  360035     -0.61613      0.73109
339287      17   38268235   38303047    108      21  371096     -0.43958      0.66988
22794       17   38286507   38338431    150      26  363579       -0.208      0.58239
51195       17   38324242   38361906    111      23  384458     -0.76134      0.77677
147179      17   38365556   38448944    212      26  356990      -0.9999      0.84132
990         17   38434146   38469413     64      18  375509     -0.47423      0.68233
5914        17   38455423   38523895    162      28  366623      -1.0933      0.86287
125111      17   38506904   38530945     69      14  377427     -0.63327      0.73672
7153        17   38534773   38584202    144      26  382024     -0.22946      0.59074
3487        17   38589676   38623982    108      24  374278      0.34692      0.36433
84951       17   38622080   38667933    168      38  351181         1.32     0.093417
1236        17   38700021   38731736     77      24  377220     0.014689      0.49414
6605        17   38771214   38815658    108      23  381317      0.16633      0.43395
125113      17   38801872   38831416     79      12  374505     -0.55221       0.7096
192666      17   38844243   38870002     97      15  382828       0.2544      0.39959
147183      17   38894273   38921584    102      26  389814      0.57644      0.28216
353288      17   38912490   38938411    110      25  385127       1.2729      0.10152
342574      17   38923060   38948786    108      30  378766      0.70447      0.24057
162605      17   38938448   38966211    107      29  401764     -0.21023      0.58326
3858        17   38964369   38988863     89      24  391342    -0.027242      0.51087
147184      17   38965344   39002526    133      27  398889    -0.011443      0.50457
3859        17   39007430   39033462     93      21  417939     -0.19139      0.57589
54474       17   39022141   39051495    106      22  394035     -0.27682      0.60904
25984       17   39068948   39103895    218      35  403723      -1.1569      0.87635
390792      17   39104669   39133144    160      20  376026      -1.9021      0.97142
125115      17   39123968   39153387    271      17  384256     -0.95268      0.82962
85293       17   39139682   39160385    187      19  391694     -0.52242      0.69931
